"","score","sensitivities","specificities","PPV","NPV"
"83",0.0474700317752044,0.995983935742972,0.0205271160669032,0.0602966204716752,0.98780487804878
"84",0.0475701565313479,0.995983935742972,0.0207805372529143,0.0603112840466926,0.987951807228916
"85",0.0476929055759896,0.995983935742972,0.0210339584389255,0.0603259547555339,0.988095238095238
"86",0.04788497738855,0.995983935742972,0.0212873796249366,0.0603406326034063,0.988235294117647
"87",0.0480207368768419,0.995983935742972,0.0215408008109478,0.060355317595522,0.988372093023256
"88",0.0480684673093962,0.995983935742972,0.0217942219969589,0.0603700097370983,0.988505747126437
"89",0.0481246491940174,0.995983935742972,0.0220476431829701,0.0603847090333577,0.988636363636364
"90",0.0481755225913386,0.995983935742972,0.0223010643689812,0.0603994154895275,0.98876404494382
"91",0.0482876215708413,0.995983935742972,0.0225544855549924,0.0604141291108404,0.988888888888889
"92",0.0483954463683153,0.995983935742972,0.0228079067410035,0.0604288499025341,0.989010989010989
"93",0.0484478455798755,0.995983935742972,0.0230613279270147,0.0604435778698513,0.989130434782609
"94",0.0485050010803788,0.995983935742972,0.0233147491130258,0.06045831301804,0.989247311827957
"95",0.0485261055207128,0.995983935742972,0.023568170299037,0.0604730553523531,0.989361702127659
"96",0.048542843619992,0.995983935742972,0.0238215914850482,0.0604878048780488,0.989473684210526
"97",0.0486330961526534,0.995983935742972,0.0240750126710593,0.0605025616003903,0.989583333333333
"98",0.0487419953959164,0.995983935742972,0.0243284338570705,0.0605173255246462,0.989690721649484
"99",0.0488416873573742,0.995983935742972,0.0245818550430816,0.0605320966560898,0.989795918367347
"100",0.0489270206235715,0.995983935742972,0.0248352762290928,0.060546875,0.98989898989899
"101",0.0489543137329274,0.995983935742972,0.0250886974151039,0.0605616605616606,0.99
"102",0.0490945116486882,0.995983935742972,0.0253421186011151,0.0605764533463605,0.99009900990099
"103",0.0492326218583787,0.995983935742972,0.0255955397871262,0.0605912533593941,0.990196078431372
"104",0.0492939180545499,0.995983935742972,0.0258489609731374,0.0606060606060606,0.990291262135922
"105",0.0493674805436525,0.995983935742972,0.0261023821591485,0.0606208750916646,0.990384615384615
"106",0.0494581197033602,0.995983935742972,0.0263558033451597,0.0606356968215159,0.99047619047619
"107",0.0496192858289251,0.995983935742972,0.0266092245311708,0.0606505258009293,0.990566037735849
"108",0.0497543455418687,0.995983935742972,0.026862645717182,0.0606653620352251,0.990654205607477
"109",0.049845927846374,0.995983935742972,0.0271160669031931,0.0606802055297284,0.990740740740741
"110",0.0498979254769722,0.995983935742972,0.0273694880892043,0.0606950562897699,0.990825688073394
"111",0.0499397149663338,0.995983935742972,0.0276229092752154,0.0607099143206854,0.990909090909091
"112",0.0500293566259365,0.995983935742972,0.0278763304612266,0.0607247796278159,0.990990990990991
"113",0.0500927290340464,0.995983935742972,0.0281297516472377,0.0607396522165075,0.991071428571428
"114",0.0502291194265508,0.995983935742972,0.0283831728332489,0.0607545320921117,0.991150442477876
"115",0.0503724147607223,0.995983935742972,0.02863659401926,0.0607694192599853,0.991228070175438
"116",0.0503963794958232,0.995983935742972,0.0288900152052712,0.0607843137254902,0.991304347826087
"117",0.0504503773254068,0.995983935742972,0.0291434363912823,0.0607992154939936,0.991379310344828
"118",0.0505752332542062,0.995983935742972,0.0293968575772935,0.0608141245708681,0.991452991452991
"119",0.0506621001923316,0.995983935742972,0.0296502787633046,0.0608290409614913,0.991525423728813
"120",0.0506791758447735,0.995983935742972,0.0299036999493158,0.0608439646712463,0.991596638655462
"121",0.0506898577396003,0.995983935742972,0.0301571211353269,0.0608588957055215,0.991666666666667
"122",0.050733119055606,0.995983935742972,0.0304105423213381,0.0608738340697104,0.991735537190083
"123",0.0508454907301931,0.995983935742972,0.0306639635073492,0.0608887797692119,0.991803278688524
"124",0.0509190521882291,0.995983935742972,0.0309173846933604,0.0609037328094303,0.991869918699187
"125",0.050941421965124,0.995983935742972,0.0311708058793715,0.060918693195775,0.991935483870968
"126",0.0509984974123935,0.995983935742972,0.0314242270653827,0.0609336609336609,0.992
"127",0.0511138548944,0.995983935742972,0.0316776482513938,0.0609486360285082,0.992063492063492
"128",0.0512325184444535,0.995983935742972,0.031931069437405,0.0609636184857424,0.992125984251968
"129",0.0512998364693621,0.995983935742972,0.0321844906234161,0.0609786083107942,0.9921875
"130",0.0513906627511851,0.995983935742972,0.0324379118094273,0.0609936055090999,0.992248062015504
"131",0.0514610575278796,0.995983935742972,0.0326913329954384,0.0610086100861009,0.992307692307692
"132",0.051528610801484,0.995983935742972,0.0329447541814496,0.0610236220472441,0.99236641221374
"133",0.051621474805712,0.995983935742972,0.0331981753674607,0.0610386413979818,0.992424242424242
"134",0.0517120531360547,0.995983935742972,0.0334515965534719,0.0610536681437715,0.992481203007519
"135",0.0517737318962099,0.995983935742972,0.033705017739483,0.0610687022900763,0.992537313432836
"136",0.051782141860809,0.995983935742972,0.0339584389254942,0.0610837438423645,0.992592592592593
"137",0.0517909816350121,0.995983935742972,0.0342118601115053,0.0610987928061099,0.992647058823529
"138",0.0518192874821524,0.995983935742972,0.0344652812975165,0.0611138491867915,0.992700729927007
"139",0.0518687450418579,0.995983935742972,0.0347187024835276,0.061128912989894,0.992753623188406
"140",0.0519632407119408,0.995983935742972,0.0349721236695388,0.0611439842209073,0.992805755395683
"141",0.0520360084273696,0.995983935742972,0.0352255448555499,0.0611590628853268,0.992857142857143
"142",0.0520486232782731,0.995983935742972,0.0357323872275722,0.0611892425363928,0.992957746478873
"143",0.0521274595505777,0.995983935742972,0.0359858084135834,0.0612043435340573,0.993006993006993
"144",0.0522236108750658,0.995983935742972,0.0362392295995945,0.0612194519871637,0.993055555555556
"145",0.0522654087260702,0.995983935742972,0.0364926507856057,0.0612345679012346,0.993103448275862
"146",0.0523534259115204,0.995983935742972,0.0367460719716168,0.061249691281798,0.993150684931507
"147",0.0524776195780582,0.995983935742972,0.036999493157628,0.0612648221343874,0.993197278911565
"148",0.0525475329166365,0.995983935742972,0.0372529143436391,0.0612799604645416,0.993243243243243
"149",0.0525923150238594,0.995983935742972,0.0375063355296503,0.0612951062778052,0.993288590604027
"150",0.0526213927567835,0.995983935742972,0.0377597567156614,0.0613102595797281,0.993333333333333
"151",0.0526509520905014,0.995983935742972,0.0380131779016726,0.0613254203758655,0.993377483443709
"152",0.0526819794202872,0.995983935742972,0.0382665990876837,0.0613405886717784,0.993421052631579
"153",0.0527129401501794,0.995983935742972,0.0385200202736949,0.0613557644730332,0.993464052287582
"154",0.0527801389599611,0.995983935742972,0.038773441459706,0.0613709477852017,0.993506493506494
"155",0.0528241112675465,0.995983935742972,0.0390268626457172,0.0613861386138614,0.993548387096774
"156",0.0528274992766364,0.995983935742972,0.0392802838317283,0.0614013369645952,0.993589743589744
"157",0.0528310707781905,0.995983935742972,0.0395337050177395,0.0614165428429916,0.993630573248408
"158",0.0529015926135624,0.995983935742972,0.0397871262037506,0.0614317562546445,0.993670886075949
"159",0.0529844842509725,0.995983935742972,0.0400405473897618,0.0614469772051536,0.993710691823899
"160",0.0529995981029382,0.995983935742972,0.0402939685757729,0.0614622057001239,0.99375
"161",0.0530115082718342,0.991967871485944,0.0402939685757729,0.0612295488349033,0.987577639751553
"162",0.0531171816767504,0.991967871485944,0.0405473897617841,0.0612447309695016,0.987654320987654
"163",0.05324618374365,0.991967871485944,0.0408008109477952,0.0612599206349206,0.987730061349693
"164",0.0533006288382147,0.991967871485944,0.0410542321338064,0.0612751178367651,0.98780487804878
"165",0.0533572497288262,0.991967871485944,0.0413076533198175,0.0612903225806452,0.987878787878788
"166",0.0534371498184966,0.991967871485944,0.0415610745058287,0.0613055348721767,0.987951807228916
"167",0.0535281620238381,0.991967871485944,0.0418144956918398,0.0613207547169811,0.988023952095808
"168",0.0536033790824307,0.991967871485944,0.042067916877851,0.0613359821206854,0.988095238095238
"169",0.0536505042979624,0.991967871485944,0.0423213380638621,0.061351217088922,0.988165680473373
"170",0.0536708162587984,0.991967871485944,0.0425747592498733,0.0613664596273292,0.988235294117647
"171",0.0536737561660238,0.991967871485944,0.0428281804358844,0.0613817097415507,0.988304093567251
"172",0.0536823786437872,0.991967871485944,0.0430816016218956,0.0613969674372359,0.988372093023256
"173",0.0536976799241666,0.991967871485944,0.0433350228079067,0.0614122327200398,0.988439306358382
"174",0.0537161750627209,0.991967871485944,0.0435884439939179,0.061427505595623,0.988505747126437
"175",0.0537422043611367,0.991967871485944,0.043841865179929,0.0614427860696517,0.988571428571429
"176",0.0538110448873058,0.991967871485944,0.0440952863659402,0.061458074147798,0.988636363636364
"177",0.0539895295731506,0.991967871485944,0.0443487075519513,0.0614733698357392,0.988700564971751
"178",0.0541694019811617,0.991967871485944,0.0446021287379625,0.0614886731391586,0.98876404494382
"179",0.0542456660100361,0.991967871485944,0.0448555499239736,0.061503984063745,0.988826815642458
"180",0.0543022504181718,0.991967871485944,0.0451089711099848,0.061519302615193,0.988888888888889
"181",0.0543907066174201,0.991967871485944,0.0453623922959959,0.0615346287992028,0.988950276243094
"182",0.054445700468644,0.991967871485944,0.0456158134820071,0.0615499626214802,0.989010989010989
"183",0.0544570021868598,0.991967871485944,0.0458692346680182,0.0615653040877368,0.989071038251366
"184",0.0544711887284126,0.991967871485944,0.0461226558540294,0.0615806532036899,0.989130434782609
"185",0.0544959547131369,0.991967871485944,0.0463760770400405,0.0615960099750623,0.989189189189189
"186",0.0545376604352252,0.991967871485944,0.0466294982260517,0.0616113744075829,0.989247311827957
"187",0.054586789925151,0.991967871485944,0.0468829194120629,0.061626746506986,0.989304812834225
"188",0.0546159210519297,0.991967871485944,0.047136340598074,0.0616421262790117,0.98936170212766
"189",0.0546586488866252,0.991967871485944,0.0473897617840851,0.0616575137294059,0.989417989417989
"190",0.0547084018849353,0.991967871485944,0.0476431829700963,0.0616729088639201,0.989473684210526
"191",0.0547168246258723,0.991967871485944,0.0478966041561074,0.0616883116883117,0.989528795811518
"192",0.0547258883391219,0.991967871485944,0.0481500253421186,0.0617037222083437,0.989583333333333
"193",0.0547899127313079,0.991967871485944,0.0484034465281298,0.0617191404297851,0.989637305699482
"194",0.0548561673245725,0.991967871485944,0.0486568677141409,0.0617345663584104,0.989690721649485
"195",0.0548711536856554,0.991967871485944,0.0489102889001521,0.06175,0.98974358974359
"196",0.054882580173987,0.991967871485944,0.0491637100861632,0.0617654413603401,0.989795918367347
"197",0.0549020132049842,0.991967871485944,0.0494171312721744,0.0617808904452226,0.989847715736041
"198",0.0549377859073626,0.991967871485944,0.0496705524581855,0.0617963472604453,0.98989898989899
"199",0.0549629799543399,0.991967871485944,0.0499239736441967,0.0618118118118118,0.989949748743719
"200",0.0550018578418952,0.991967871485944,0.0501773948302078,0.0618272841051314,0.99
"201",0.0550397181803552,0.991967871485944,0.050430816016219,0.0618427641462193,0.990049751243781
"202",0.0550411180809135,0.991967871485944,0.0506842372022301,0.0618582519408966,0.99009900990099
"203",0.0550973507919547,0.991967871485944,0.0509376583882413,0.06187374749499,0.990147783251232
"204",0.0551985155751672,0.991967871485944,0.0511910795742524,0.0618892508143322,0.990196078431373
"205",0.0552906839860027,0.991967871485944,0.0514445007602636,0.0619047619047619,0.990243902439024
"206",0.055340185306979,0.991967871485944,0.0516979219462747,0.0619202807721233,0.990291262135922
"207",0.0553439756050642,0.991967871485944,0.0519513431322859,0.0619358074222668,0.990338164251208
"208",0.0553473619776921,0.991967871485944,0.052204764318297,0.0619513418610484,0.990384615384615
"209",0.0553910385511816,0.991967871485944,0.0524581855043082,0.0619668840943302,0.990430622009569
"210",0.0554577942799002,0.991967871485944,0.0527116066903193,0.0619824341279799,0.990476190476191
"211",0.0554942524127543,0.991967871485944,0.0529650278763305,0.0619979919678715,0.990521327014218
"212",0.0555215751807988,0.991967871485944,0.0532184490623416,0.0620135576198845,0.990566037735849
"213",0.0555780529994056,0.991967871485944,0.0534718702483528,0.0620291310899046,0.990610328638498
"214",0.0556339084421251,0.991967871485944,0.0537252914343639,0.0620447123838232,0.990654205607477
"215",0.0556733961170303,0.991967871485944,0.0539787126203751,0.0620603015075377,0.990697674418605
"216",0.0557212401093953,0.991967871485944,0.0542321338063862,0.0620758984669515,0.990740740740741
"217",0.0557560028655675,0.991967871485944,0.0544855549923974,0.0620915032679739,0.990783410138249
"218",0.0557831868367896,0.991967871485944,0.0547389761784085,0.06210711591652,0.990825688073395
"219",0.0558084622048187,0.991967871485944,0.0549923973644197,0.0621227364185111,0.990867579908676
"220",0.0558186614347126,0.991967871485944,0.0552458185504308,0.0621383647798742,0.990909090909091
"221",0.0558495948154333,0.991967871485944,0.055499239736442,0.0621540010065425,0.990950226244344
"222",0.0559176745983359,0.991967871485944,0.0557526609224531,0.0621696451044551,0.990990990990991
"223",0.055965566075161,0.991967871485944,0.0560060821084643,0.0621852970795569,0.991031390134529
"224",0.0560124805188061,0.991967871485944,0.0562595032944754,0.062200956937799,0.991071428571429
"225",0.0560575969661104,0.991967871485944,0.0565129244804866,0.0622166246851385,0.991111111111111
"226",0.0561018788642322,0.991967871485944,0.0567663456664977,0.0622323003275384,0.991150442477876
"227",0.0561500627400435,0.991967871485944,0.0570197668525089,0.0622479838709677,0.991189427312775
"228",0.0561884949911905,0.991967871485944,0.05727318803852,0.0622636753214016,0.991228070175439
"229",0.0562169955438804,0.991967871485944,0.0575266092245312,0.062279374684821,0.991266375545852
"230",0.0562196525262065,0.991967871485944,0.0577800304105423,0.0622950819672131,0.991304347826087
"231",0.0562429371200642,0.991967871485944,0.0580334515965535,0.0623107971745712,0.991341991341991
"232",0.0562783671362622,0.991967871485944,0.0582868727825646,0.0623265203128943,0.991379310344828
"233",0.0563155137176192,0.991967871485944,0.0585402939685758,0.0623422513881878,0.991416309012876
"234",0.0563661032399325,0.991967871485944,0.0587937151545869,0.062357990406463,0.991452991452991
"235",0.0564067597804593,0.991967871485944,0.0590471363405981,0.0623737373737374,0.991489361702128
"236",0.0564448145208795,0.991967871485944,0.0593005575266092,0.0623894922960344,0.991525423728814
"237",0.0564940651401056,0.991967871485944,0.0595539787126204,0.0624052551793835,0.991561181434599
"238",0.0565693333698659,0.991967871485944,0.0598073998986315,0.0624210260298206,0.991596638655462
"239",0.0566597825765804,0.991967871485944,0.0600608210846427,0.0624368048533873,0.99163179916318
"240",0.0567156209665969,0.991967871485944,0.0603142422706538,0.0624525916561315,0.991666666666667
"241",0.0567993903418222,0.991967871485944,0.060567663456665,0.0624683864441072,0.991701244813278
"242",0.0568691703980391,0.991967871485944,0.0608210846426761,0.0624841892233747,0.991735537190083
"243",0.0568788618943633,0.991967871485944,0.0610745058286873,0.0625,0.991769547325103
"244",0.0569145030174182,0.991967871485944,0.0613279270146984,0.0625158187800557,0.991803278688525
"245",0.0569542940476471,0.991967871485944,0.0615813482007096,0.0625316455696203,0.991836734693878
"246",0.0569840684590795,0.991967871485944,0.0618347693867207,0.0625474803747784,0.991869918699187
"247",0.0570069597611693,0.991967871485944,0.0620881905727319,0.0625633232016211,0.991902834008097
"248",0.0570157709046313,0.991967871485944,0.062341611758743,0.0625791740562452,0.991935483870968
"249",0.0570303772824309,0.991967871485944,0.0625950329447542,0.0625950329447542,0.991967871485944
"250",0.0570586372138882,0.991967871485944,0.0628484541307653,0.0626108998732573,0.992
"251",0.057120184029882,0.991967871485944,0.0631018753167765,0.0626267748478702,0.99203187250996
"252",0.0571790321575237,0.991967871485944,0.0633552965027876,0.0626426578747147,0.992063492063492
"253",0.0572378326433156,0.991967871485944,0.0636087176887988,0.0626585489599188,0.992094861660079
"254",0.057312536784059,0.991967871485944,0.0638621388748099,0.0626744481096169,0.992125984251969
"255",0.0573477623124392,0.991967871485944,0.0641155600608211,0.0626903553299492,0.992156862745098
"256",0.0573946354295229,0.991967871485944,0.0643689812468322,0.0627062706270627,0.9921875
"257",0.0574649844593858,0.991967871485944,0.0646224024328434,0.0627221940071102,0.992217898832685
"258",0.0575038659342648,0.991967871485944,0.0648758236188545,0.062738125476251,0.992248062015504
"259",0.0575304590009903,0.991967871485944,0.0651292448048657,0.0627540650406504,0.992277992277992
"260",0.0575556345190148,0.991967871485944,0.0653826659908768,0.0627700127064803,0.992307692307692
"261",0.0576289242065531,0.991967871485944,0.065636087176888,0.0627859684799187,0.992337164750958
"262",0.0577021804688751,0.991967871485944,0.0658895083628991,0.0628019323671498,0.99236641221374
"263",0.0577225384862783,0.991967871485944,0.0661429295489103,0.0628179043743642,0.992395437262357
"264",0.0578459942267018,0.991967871485944,0.0663963507349214,0.0628338845077588,0.992424242424243
"265",0.0579809645408757,0.991967871485944,0.0666497719209326,0.0628498727735369,0.992452830188679
"266",0.0581262699312119,0.991967871485944,0.0669031931069437,0.0628658691779079,0.992481203007519
"267",0.058251203791102,0.991967871485944,0.0671566142929549,0.0628818737270876,0.99250936329588
"268",0.0583029215493175,0.991967871485944,0.067410035478966,0.0628978864272982,0.992537313432836
"269",0.0583673972155874,0.991967871485944,0.0676634566649772,0.0629139072847682,0.992565055762082
"270",0.0583860477699404,0.991967871485944,0.0679168778509883,0.0629299363057325,0.992592592592593
"271",0.0583955823700684,0.991967871485944,0.0681702990369995,0.0629459734964322,0.992619926199262
"272",0.058404050838817,0.991967871485944,0.0684237202230106,0.062962018863115,0.992647058823529
"273",0.0584296699699319,0.991967871485944,0.0686771414090218,0.0629780724120347,0.992673992673993
"274",0.0584582243854879,0.987951807228916,0.0686771414090218,0.0627390971690895,0.989051094890511
"275",0.0584715622514275,0.987951807228916,0.0689305625950329,0.0627551020408163,0.989090909090909
"276",0.0584868288667403,0.987951807228916,0.0691839837810441,0.0627711150803777,0.989130434782609
"277",0.0584980884595729,0.987951807228916,0.0694374049670552,0.0627871362940276,0.989169675090253
"278",0.0585056205899544,0.987951807228916,0.0696908261530664,0.0628031656880266,0.989208633093525
"279",0.0585445685336992,0.987951807228916,0.0699442473390775,0.0628192032686415,0.989247311827957
"280",0.0585822416170271,0.987951807228916,0.0701976685250887,0.0628352490421456,0.989285714285714
"281",0.0585875087406072,0.983935742971888,0.0701976685250887,0.0625958099131323,0.98576512455516
"282",0.0585936385704555,0.983935742971888,0.0704510897110999,0.0626118067978533,0.985815602836879
"283",0.0586013504092913,0.983935742971888,0.070704510897111,0.0626278118609407,0.985865724381625
"284",0.0586227174215862,0.983935742971888,0.0709579320831221,0.0626438251086679,0.985915492957746
"285",0.0586598373794067,0.983935742971888,0.0712113532691333,0.0626598465473146,0.985964912280702
"286",0.0587117718296275,0.983935742971888,0.0714647744551444,0.0626758761831671,0.986013986013986
"287",0.058758742198352,0.983935742971888,0.0717181956411556,0.0626919140225179,0.986062717770035
"288",0.0587876953582014,0.983935742971888,0.0719716168271668,0.0627079600716662,0.986111111111111
"289",0.058819960425316,0.983935742971888,0.0722250380131779,0.0627240143369176,0.986159169550173
"290",0.0588520618994265,0.983935742971888,0.072478459199189,0.0627400768245839,0.986206896551724
"291",0.0588664590495111,0.983935742971888,0.0727318803852002,0.0627561475409836,0.986254295532646
"292",0.0588874293366514,0.983935742971888,0.0729853015712114,0.0627722264924417,0.986301369863014
"293",0.0589490635484635,0.983935742971888,0.0732387227572225,0.0627883136852896,0.986348122866894
"294",0.0590070970298571,0.983935742971888,0.0734921439432337,0.0628044091258652,0.986394557823129
"295",0.0590506574763882,0.983935742971888,0.0737455651292448,0.0628205128205128,0.986440677966102
"296",0.0590999260312114,0.983935742971888,0.0739989863152559,0.0628366247755835,0.986486486486487
"297",0.0591542906938484,0.983935742971888,0.0742524075012671,0.0628527449974346,0.986531986531987
"298",0.0592020150167987,0.983935742971888,0.0745058286872783,0.0628688734924301,0.986577181208054
"299",0.0592212458275768,0.983935742971888,0.0747592498732894,0.0628850102669405,0.986622073578595
"300",0.0592250860338883,0.983935742971888,0.0750126710593006,0.0629011553273428,0.986666666666667
"301",0.0592531810393817,0.983935742971888,0.0752660922453117,0.0629173086800205,0.98671096345515
"302",0.0592832253265296,0.983935742971888,0.0755195134313229,0.062933470331364,0.986754966887417
"303",0.0592961306646122,0.983935742971888,0.075772934617334,0.0629496402877698,0.986798679867987
"304",0.0593097549857847,0.983935742971888,0.0760263558033452,0.0629658185556412,0.986842105263158
"305",0.0593230148321316,0.983935742971888,0.0762797769893563,0.0629820051413882,0.986885245901639
"306",0.0593418119372597,0.983935742971888,0.0765331981753675,0.0629982000514271,0.986928104575163
"307",0.0593516459552025,0.983935742971888,0.0767866193613786,0.0630144032921811,0.986970684039088
"308",0.0593650150883276,0.983935742971888,0.0770400405473898,0.0630306148700798,0.987012987012987
"309",0.0593912026299031,0.983935742971888,0.0772934617334009,0.0630468347915594,0.98705501618123
"310",0.0594100512499255,0.983935742971888,0.0775468829194121,0.0630630630630631,0.987096774193548
"311",0.0594236357379311,0.983935742971888,0.0778003041054232,0.0630792996910402,0.987138263665595
"312",0.0594391407840888,0.983935742971888,0.0780537252914344,0.063095544681947,0.987179487179487
"313",0.0594567125702248,0.983935742971888,0.0783071464774455,0.0631117980422463,0.987220447284345
"314",0.0594924835403999,0.983935742971888,0.0785605676634567,0.0631280597784076,0.987261146496815
"315",0.0595293137672699,0.983935742971888,0.0788139888494678,0.0631443298969072,0.987301587301587
"316",0.0595444032824985,0.983935742971888,0.079067410035479,0.0631606084042279,0.987341772151899
"317",0.0596729219242477,0.983935742971888,0.0793208312214901,0.0631768953068592,0.987381703470032
"318",0.0597993755261817,0.983935742971888,0.0795742524075013,0.0631931906112974,0.987421383647799
"319",0.0598613974255681,0.983935742971888,0.0798276735935124,0.0632094943240454,0.987460815047022
"320",0.0599370884231107,0.983935742971888,0.0800810947795236,0.0632258064516129,0.9875
"321",0.0599683048931939,0.983935742971888,0.0803345159655347,0.0632421270005163,0.987538940809969
"322",0.0600088534304596,0.983935742971888,0.0805879371515459,0.0632584559772786,0.987577639751553
"323",0.0600450715717507,0.983935742971888,0.080841358337557,0.0632747933884298,0.987616099071207
"324",0.0601008969915033,0.983935742971888,0.0810947795235682,0.0632911392405063,0.987654320987654
"325",0.0601585111572632,0.983935742971888,0.0813482007095793,0.0633074935400517,0.987692307692308
"326",0.060177688814739,0.983935742971888,0.0816016218955905,0.0633238562936159,0.987730061349693
"327",0.0602005656122073,0.983935742971888,0.0818550430816016,0.0633402275077559,0.987767584097859
